midx,midy,midz,CuT,As,Rec,wi,fminz,i_arci
15380,106980,2660,0,0,0,14.662616,0,0
15420,106980,2660,0,0,0,14.559473,0,0
15460,106980,2660,0,0,0,15.133397,0,0
15500,106980,2660,0,0,0,16.58603,0,0
15540,106980,2660,0,0,0,15.206774,0,0
15580,106980,2660,0,0,0,15.513874,0,0
15620,106980,2660,0,0,0,15.136603,0,0
15660,106980,2660,0,0,0,15.456891,0,1
15700,106980,2660,0,0,0,15.795089,0,1
15740,106980,2660,0,0,0,14.825406,0,1
15780,106980,2660,0,0,0,14.927419,0,1
15820,106980,2660,0,0,0,15.266914,0,1
15860,106980,2660,0,0,0,13.959694,0,1
15900,106980,2660,0,0,0,13.921398,0,1
15940,106980,2660,0,0,0,14.204424,0,1
15980,106980,2660,0,0,0,13.331175,0,1
16020,106980,2660,0,0,0,13.713553,0,1
16060,106980,2660,0,0,0,12.878856,0,1
16100,106980,2660,0,0,0,13.081427,0,1
16140,106980,2660,0,0,0,14.739279,0,1
16180,106980,2660,0,0,0,15.404474,0,1
16220,106980,2660,0,0,0,15.266409,0,1
16260,106980,2660,0,0,0,15.409296,0,1
16300,106980,2660,0,0,0,15.354582,0,1
16340,106980,2660,0,0,0,16.765532,0,1
16380,106980,2660,0,0,0,16.322708,0,1
16420,106980,2660,0.57,20,89.85665,15.636793,1,1
16460,106980,2660,0.47114903,20,93.96037,14.569488,1,1
16500,106980,2660,0,0,0,15.344028,0,1
16540,106980,2660,0,0,0,15.826292,0,1
16580,106980,2660,0.81,20,96.6365,16.374668,1,1
16620,106980,2660,1.1530411,20,97.23162,16.305079,1,1
16660,106980,2660,0.56,20,95.39702,16.612156,1,1
16700,106980,2660,0.53,20,95.886055,16.897043,1,1
16740,106980,2660,0.63395625,20,94.33352,15.584367,1,1
16780,106980,2660,1.5735118,20,96.24382,15.400536,1,1
16820,106980,2660,3.5018067,20,95.34439,15.905126,1,1
16860,106980,2660,1.6401926,20,95.894714,14.338717,1,1
16900,106980,2660,0.86529666,20,95.526764,15.092416,1,1
16940,106980,2660,0.65,20,96.721,16.693243,1,1
16980,106980,2660,0.35,20,87.043015,11.080531,1,2
17020,106980,2660,0.51,30,79.25714,11.897274,1,2
17060,106980,2660,0,0,0,13.057508,0,2
17100,106980,2660,0,0,0,16.221144,0,1
17140,106980,2660,0,0,0,15.862493,0,1
17180,106980,2660,0,0,0,12.80996,0,2
17220,106980,2660,0,0,0,12.830701,0,2
17260,106980,2660,0,0,0,15.010726,0,3
17300,106980,2660,0,0,0,8.782984,0,3
17340,106980,2660,0,0,0,11.401167,0,3
17380,106980,2660,0,0,0,13.150497,0,3
17420,106980,2660,0,0,0,9.475912,0,3
17460,106980,2660,0,0,0,12.062087,0,3
17500,106980,2660,0,0,0,10.870197,0,3
17540,106980,2660,0,0,0,11.16328,0,3
17580,106980,2660,0,0,0,10.132089,0,3
17620,106980,2660,0,0,0,10.516715,0,3
17660,106980,2660,0,0,0,10.810304,0,3
17700,106980,2660,0,0,0,10.375781,0,3
17740,106980,2660,0,0,0,9.45285,0,3
17780,106980,2660,0,0,0,12.950864,0,3
17820,106980,2660,0,0,0,10.444358,0,3
17860,106980,2660,0,0,0,9.153957,0,3
17900,106980,2660,0,0,0,7.562825,0,3
17940,106980,2660,0,0,0,10.881334,0,3
17980,106980,2660,0,0,0,8.711565,0,3
18020,106980,2660,0,0,0,11.62473,0,3
18060,106980,2660,0,0,0,12.269057,0,3
18100,106980,2660,0,0,0,10.050784,0,3
18140,106980,2660,0,0,0,12.154842,0,3
18180,106980,2660,0,0,0,10.699415,0,3
18220,106980,2660,0,0,0,12.273293,0,0
18260,106980,2660,0,0,0,11.084041,0,0
18300,106980,2660,0,0,0,13.738317,0,0
18340,106980,2660,0,0,0,14.221508,0,0
18380,106980,2660,0,0,0,12.961153,0,0
18420,106980,2660,0,0,0,13.253102,0,0
18460,106980,2660,0,0,0,11.372499,0,0
18500,106980,2660,0,0,0,11.082003,0,0
18540,106980,2660,0,0,0,11.484142,0,0
18580,106980,2660,0,0,0,13.291977,0,0
18620,106980,2660,0,0,0,13.570014,0,0
18660,106980,2660,0,0,0,14.35087,0,0
14700,106980,2680,0,0,0,18.13301,0,0
14740,106980,2680,0,0,0,17.673923,0,0
14780,106980,2680,0,0,0,17.414963,0,0
14820,106980,2680,0,0,0,18.13346,0,0
14860,106980,2680,0,0,0,18.399317,0,0
14900,106980,2680,0,0,0,17.090818,0,0
14940,106980,2680,0,0,0,18.650349,0,0
14980,106980,2680,0,0,0,17.270828,0,0
15020,106980,2680,0,0,0,17.301607,0,0
15060,106980,2680,0,0,0,16.133694,0,0
15100,106980,2680,0,0,0,15.260446,0,0
15140,106980,2680,0,0,0,14.717239,0,0
15180,106980,2680,0,0,0,15.201768,0,0
15220,106980,2680,0,0,0,15.178465,0,0
15260,106980,2680,0,0,0,15.28318,0,0
15300,106980,2680,0,0,0,15.314138,0,0
15340,106980,2680,0,0,0,15.811805,0,0
15380,106980,2680,0,0,0,14.595234,0,0
15420,106980,2680,0,0,0,14.531682,0,0
15460,106980,2680,0,0,0,15.438705,0,0
15500,106980,2680,0,0,0,16.63353,0,0
15540,106980,2680,0,0,0,15.608014,0,0
15580,106980,2680,0,0,0,15.090818,0,0
15620,106980,2680,0,0,0,15.190976,0,0
15660,106980,2680,0,0,0,15.596004,0,1
15700,106980,2680,0,0,0,16.391611,0,1
15740,106980,2680,0,0,0,15.652337,0,1
15780,106980,2680,0,0,0,15.417608,0,1
15820,106980,2680,0,0,0,15.81293,0,1
15860,106980,2680,0,0,0,14.642652,0,1
15900,106980,2680,0,0,0,14.766393,0,1
15940,106980,2680,0,0,0,14.27398,0,1
15980,106980,2680,0,0,0,14.224536,0,1
16020,106980,2680,0,0,0,13.953333,0,1
16060,106980,2680,0,0,0,13.733036,0,1
16100,106980,2680,0,0,0,12.94341,0,1
16140,106980,2680,0,0,0,14.34472,0,1
16180,106980,2680,0,0,0,16.173557,0,1
16220,106980,2680,0,0,0,14.962428,0,1
16260,106980,2680,0,0,0,15.312655,0,1
16300,106980,2680,0,0,0,15.704573,0,1
16340,106980,2680,0,0,0,16.01816,0,1
16380,106980,2680,0,0,0,16.96973,0,1
16420,106980,2680,0.53,20,90.14059,16.524948,1,1
16460,106980,2680,0.52,20,93.54643,15.719376,1,1
16500,106980,2680,0.9822442,20,93.011185,14.820288,1,1
16540,106980,2680,0.52,20,93.98892,16.169775,1,1
16580,106980,2680,0.78,20,96.59515,16.171457,1,1
16620,106980,2680,0.69,20,96.92193,16.112688,1,1
16660,106980,2680,0.47,20,96.026764,17.337736,1,1
16700,106980,2680,0.55797565,20,95.07098,16.810423,1,1
16740,106980,2680,0.65,20,94.40807,15.26263,1,1
16780,106980,2680,1.6773993,20,94.40904,15.712147,1,1
16820,106980,2680,2.6235385,20,96.24286,15.858128,1,1
16860,106980,2680,1.380628,20,95.41357,14.377227,1,1
16900,106980,2680,0.65,20,96.41005,15.650335,1,1
16940,106980,2680,0.71,20,96.34029,17.098673,1,1
16980,106980,2680,0.55,20,89.08119,11.583506,1,2
17020,106980,2680,0.634024,28,83.02517,11.03206,1,2
17060,106980,2680,0.56,20,87.37556,12.48111,1,2
17100,106980,2680,0,0,0,16.02718,0,1
17140,106980,2680,0,0,0,15.692841,0,1
17180,106980,2680,0,0,0,11.854107,0,2
17220,106980,2680,0,0,0,13.050201,0,2
17260,106980,2680,0,0,0,10.316465,0,3
17300,106980,2680,0,0,0,10.240201,0,3
17340,106980,2680,0,0,0,11.230515,0,3
17380,106980,2680,0,0,0,12.937877,0,3
17420,106980,2680,0,0,0,12.163218,0,3
17460,106980,2680,0,0,0,12.541571,0,3
17500,106980,2680,0,0,0,10.72526,0,3
17540,106980,2680,0,0,0,10.078878,0,3
17580,106980,2680,0,0,0,12.072823,0,3
17620,106980,2680,0,0,0,12.755816,0,3
17660,106980,2680,0,0,0,10.121772,0,3
17700,106980,2680,0,0,0,12.557167,0,3
17740,106980,2680,0,0,0,11.180287,0,3
17780,106980,2680,0,0,0,11.968429,0,3
17820,106980,2680,0,0,0,9.638441,0,3
17860,106980,2680,0,0,0,10.715742,0,3
17900,106980,2680,0,0,0,10.049296,0,3
17940,106980,2680,0,0,0,9.327137,0,3
17980,106980,2680,0,0,0,10.903844,0,3
18020,106980,2680,0,0,0,9.580173,0,3
18060,106980,2680,0,0,0,9.164003,0,3
18100,106980,2680,0,0,0,11.979847,0,3
18140,106980,2680,0,0,0,12.319667,0,3
18180,106980,2680,0,0,0,9.534184,0,3
18220,106980,2680,0,0,0,11.912673,0,3
18260,106980,2680,0,0,0,12.77403,0,0
18300,106980,2680,0,0,0,13.896217,0,0
18340,106980,2680,0,0,0,14.807297,0,0
18380,106980,2680,0,0,0,13.411545,0,0
18420,106980,2680,0,0,0,12.791121,0,0
18460,106980,2680,0,0,0,11.067915,0,0
18500,106980,2680,0,0,0,10.844475,0,0
18540,106980,2680,0,0,0,11.319076,0,0
18580,106980,2680,0,0,0,12.971878,0,0
18620,106980,2680,0,0,0,13.867353,0,0
18660,106980,2680,0,0,0,14.303602,0,0
14700,106980,2700,0,0,0,17.543373,0,0
14740,106980,2700,0,0,0,17.307695,0,0
14780,106980,2700,0,0,0,18.070032,0,0
14820,106980,2700,0,0,0,18.11239,0,0
14860,106980,2700,0,0,0,18.708282,0,0
14900,106980,2700,0,0,0,18.155006,0,0
14940,106980,2700,0,0,0,18.432152,0,0
14980,106980,2700,0,0,0,17.558538,0,0
15020,106980,2700,0,0,0,17.30841,0,0
15060,106980,2700,0,0,0,15.426308,0,0
15100,106980,2700,0,0,0,15.476912,0,0
15140,106980,2700,0,0,0,14.02826,0,0
15180,106980,2700,0,0,0,14.018356,0,0
15220,106980,2700,0,0,0,14.850565,0,0
15260,106980,2700,0,0,0,14.943408,0,0
15300,106980,2700,0,0,0,14.714631,0,0
15340,106980,2700,0,0,0,15.331985,0,0
15380,106980,2700,0,0,0,15.274131,0,0
15420,106980,2700,0,0,0,15.236411,0,0
15460,106980,2700,0,0,0,15.349611,0,0
15500,106980,2700,0,0,0,16.23451,0,0
15540,106980,2700,0,0,0,15.573451,0,0
15580,106980,2700,0,0,0,15.347481,0,0
15620,106980,2700,0,0,0,16.886753,0,1
15660,106980,2700,0,0,0,15.762766,0,1
15700,106980,2700,0,0,0,15.838964,0,1
15740,106980,2700,0,0,0,15.416373,0,1
15780,106980,2700,0,0,0,15.350282,0,1
15820,106980,2700,0,0,0,16.049843,0,1
15860,106980,2700,0,0,0,14.442578,0,1
15900,106980,2700,0,0,0,14.78762,0,1
15940,106980,2700,0,0,0,14.510093,0,1
15980,106980,2700,0,0,0,14.333445,0,1
16020,106980,2700,0,0,0,14.04584,0,1
16060,106980,2700,0,0,0,14.27419,0,1
16100,106980,2700,0,0,0,14.22969,0,1
16140,106980,2700,0,0,0,14.120601,0,1
16180,106980,2700,0,0,0,16.040354,0,1
16220,106980,2700,0,0,0,15.035052,0,1
16260,106980,2700,0,0,0,16.1829,0,1
16300,106980,2700,0,0,0,15.893747,0,1
16340,106980,2700,0,0,0,16.808928,0,1
16380,106980,2700,0,0,0,16.742336,0,1
16420,106980,2700,0,0,0,16.600426,0,1
16460,106980,2700,0.65,20,94.19653,16.130007,1,1
16500,106980,2700,0.95,20,94.39648,15.814965,1,1
16540,106980,2700,0.5994305,20,94.13003,15.391196,1,1
16580,106980,2700,0.76,20,96.8614,15.174072,1,1
16620,106980,2700,0.73,20,96.65054,15.697916,1,1
16660,106980,2700,0.48,20,96.74441,17.306452,1,1
16700,106980,2700,0.68,20,95.60189,16.642954,1,1
16740,106980,2700,0.66,20,94.802216,15.660547,1,1
16780,106980,2700,1.451819,22.836025,94.82485,14.872002,1,1
16820,106980,2700,1.9399842,20,95.84093,15.534482,1,1
16860,106980,2700,1.0111004,20,95.0078,14.695355,1,1
16900,106980,2700,0.75,20,96.89722,15.783163,1,1
16940,106980,2700,0.8889052,20,96.678925,16.776342,1,1
16980,106980,2700,0.75417864,24,80.07375,13.267511,1,2
17020,106980,2700,0.55,28.168842,85.97892,12.690925,1,2
17060,106980,2700,0.5808833,20,89.37236,12.816417,1,2
17100,106980,2700,0.53,20,95.20837,15.709648,1,1
17140,106980,2700,0,0,0,15.72917,0,1
17180,106980,2700,0,0,0,15.103464,0,2
17220,106980,2700,0,0,0,8.111928,0,3
17260,106980,2700,0,0,0,13.154296,0,3
17300,106980,2700,0,0,0,9.545315,0,3
17340,106980,2700,0,0,0,9.779856,0,3
17380,106980,2700,0,0,0,11.893153,0,3
17420,106980,2700,0,0,0,11.804274,0,3
17460,106980,2700,0,0,0,11.524596,0,3
17500,106980,2700,0,0,0,10.62306,0,3
17540,106980,2700,0,0,0,12.420083,0,3
17580,106980,2700,0,0,0,9.386957,0,3
17620,106980,2700,0,0,0,13.123697,0,3
17660,106980,2700,0,0,0,11.157502,0,3
17700,106980,2700,0,0,0,10.268543,0,3
17740,106980,2700,0,0,0,8.797753,0,3
17780,106980,2700,0,0,0,10.856607,0,3
17820,106980,2700,0,0,0,13.070841,0,3
17860,106980,2700,0,0,0,12.152305,0,3
17900,106980,2700,0,0,0,12.617738,0,3
17940,106980,2700,0,0,0,9.552063,0,3
17980,106980,2700,0,0,0,10.944408,0,3
18020,106980,2700,0,0,0,10.737783,0,3
18060,106980,2700,0,0,0,9.863198,0,3
18100,106980,2700,0,0,0,9.246145,0,3
18140,106980,2700,0,0,0,10.019842,0,3
18180,106980,2700,0,0,0,10.751601,0,3
18220,106980,2700,0,0,0,8.860652,0,3
18260,106980,2700,0,0,0,10.687721,0,0
18300,106980,2700,0,0,0,11.355731,0,0
18340,106980,2700,0,0,0,14.730156,0,0
18380,106980,2700,0,0,0,13.579865,0,0
18420,106980,2700,0,0,0,13.251056,0,0
18460,106980,2700,0,0,0,12.37482,0,0
18500,106980,2700,0,0,0,11.070187,0,0
18540,106980,2700,0,0,0,10.945767,0,0
18580,106980,2700,0,0,0,12.404729,0,0
18620,106980,2700,0,0,0,13.733304,0,0
18660,106980,2700,0,0,0,14.459565,0,0
14700,106980,2720,0,0,0,16.989384,0,0
14740,106980,2720,0,0,0,18.027872,0,0
14780,106980,2720,0,0,0,17.997744,0,0
14820,106980,2720,0,0,0,18.340408,0,0
14860,106980,2720,0,0,0,18.439272,0,0
14900,106980,2720,0,0,0,18.708033,0,0
14940,106980,2720,0,0,0,18.41388,0,0
14980,106980,2720,0,0,0,17.913332,0,0
15020,106980,2720,0,0,0,16.826199,0,0
15060,106980,2720,0,0,0,15.711715,0,0
15100,106980,2720,0,0,0,14.56598,0,0
15140,106980,2720,0,0,0,14.256358,0,0
15180,106980,2720,0,0,0,13.98482,0,0
15220,106980,2720,0,0,0,14.644141,0,0
15260,106980,2720,0,0,0,14.791481,0,0
15300,106980,2720,0,0,0,14.679407,0,0
15340,106980,2720,0,0,0,15.459724,0,0
15380,106980,2720,0,0,0,14.78743,0,0
15420,106980,2720,0,0,0,15.129395,0,0
15460,106980,2720,0,0,0,15.232749,0,0
15500,106980,2720,0,0,0,15.633945,0,0
15540,106980,2720,0,0,0,15.766145,0,0
15580,106980,2720,0,0,0,15.303317,0,0
15620,106980,2720,0,0,0,16.682545,0,1
15660,106980,2720,0,0,0,15.667679,0,1
15700,106980,2720,0,0,0,15.844144,0,1
15740,106980,2720,0,0,0,15.625093,0,1
15780,106980,2720,0,0,0,15.972864,0,1
15820,106980,2720,0,0,0,16.40182,0,1
15860,106980,2720,0,0,0,14.494068,0,1
15900,106980,2720,0,0,0,15.150531,0,1
15940,106980,2720,0,0,0,14.373432,0,1
15980,106980,2720,0,0,0,15.317963,0,1
16020,106980,2720,0,0,0,14.827332,0,1
16060,106980,2720,0,0,0,14.255383,0,1
16100,106980,2720,0,0,0,14.414202,0,1
16140,106980,2720,0,0,0,14.344413,0,1
16180,106980,2720,0,0,0,15.13716,0,1
16220,106980,2720,0.65,58.33246,90.8393,15.928281,1,1
16260,106980,2720,0.9492594,52.90029,95.01768,16.239546,1,1
16300,106980,2720,0,0,0,16.151878,0,1
16340,106980,2720,0,0,0,16.831259,0,1
16380,106980,2720,0,0,0,17.319082,0,1
16420,106980,2720,0,0,0,17.14047,0,1
16460,106980,2720,0.69,20,91.78447,16.460562,1,1
16500,106980,2720,0.91,20,94.30628,15.459409,1,1
16540,106980,2720,0.62,20,95.00937,15.869482,1,1
16580,106980,2720,0.7,13,96.21001,16.045908,1,1
16620,106980,2720,0.7,18.827168,96.886345,16.245417,1,1
16660,106980,2720,0.58,20,96.65654,17.349323,1,1
16700,106980,2720,0.58,20,96.10517,16.814024,1,1
16740,106980,2720,0.76853496,20,94.87448,15.651382,1,1
16780,106980,2720,1.2199172,20,94.432205,15.332972,1,1
16820,106980,2720,2.003921,20,94.98152,15.008833,1,1
16860,106980,2720,1.1966724,20,95.669304,15.61423,1,1
16900,106980,2720,0.9,20,96.788826,15.330286,1,1
16940,106980,2720,0.95,20,96.685425,16.635517,1,1
16980,106980,2720,0.98,28,75.65822,14.029781,1,2
17020,106980,2720,0.57,23,89.84166,12.13357,1,2
17060,106980,2720,0.64,20,94.413246,14.06134,1,2
17100,106980,2720,0.48,20,94.69801,15.907061,1,1
17140,106980,2720,0.53,20,94.38479,15.503258,1,1
17180,106980,2720,0.48,20,87.18665,12.660769,1,2
17220,106980,2720,0,0,0,12.550382,0,3
17260,106980,2720,0,0,0,11.27368,0,3
17300,106980,2720,0,0,0,11.82556,0,3
17340,106980,2720,0,0,0,10.528133,0,3
17380,106980,2720,0,0,0,10.094061,0,3
17420,106980,2720,0,0,0,10.809425,0,3
17460,106980,2720,0,0,0,10.921627,0,3
17500,106980,2720,0,0,0,10.032872,0,3
17540,106980,2720,0,0,0,8.05091,0,3
17580,106980,2720,0,0,0,11.861188,0,3
17620,106980,2720,0,0,0,11.133165,0,3
17660,106980,2720,0,0,0,11.643852,0,3
17700,106980,2720,0,0,0,10.684484,0,3
17740,106980,2720,0,0,0,11.483347,0,3
17780,106980,2720,0,0,0,9.041753,0,3
17820,106980,2720,0,0,0,10.330131,0,3
17860,106980,2720,0,0,0,9.442697,0,3
17900,106980,2720,0,0,0,12.847348,0,3
17940,106980,2720,0,0,0,9.9852495,0,3
17980,106980,2720,0,0,0,10.632485,0,3
18020,106980,2720,0,0,0,12.546863,0,3
18060,106980,2720,0,0,0,12.084427,0,3
18100,106980,2720,0,0,0,10.765495,0,3
18140,106980,2720,0,0,0,11.736919,0,3
18180,106980,2720,0,0,0,8.083708,0,3
18220,106980,2720,0,0,0,9.674493,0,3
18260,106980,2720,0,0,0,12.38459,0,3
18300,106980,2720,0,0,0,10.543637,0,0
18340,106980,2720,0,0,0,14.91358,0,0
18380,106980,2720,0,0,0,13.772769,0,0
18420,106980,2720,0,0,0,13.027345,0,0
18460,106980,2720,0,0,0,12.504836,0,0
18500,106980,2720,0,0,0,11.063926,0,0
18540,106980,2720,0,0,0,12.971912,0,0
18580,106980,2720,0,0,0,12.211452,0,0
18620,106980,2720,0,0,0,13.785566,0,0
18660,106980,2720,0,0,0,14.477159,0,0
14700,106980,2740,0,0,0,17.375725,0,0
14740,106980,2740,0,0,0,18.006456,0,0
14780,106980,2740,0,0,0,17.808039,0,0
14820,106980,2740,0,0,0,18.395689,0,0
14860,106980,2740,0,0,0,19.013445,0,0
14900,106980,2740,0,0,0,18.273947,0,0
14940,106980,2740,0,0,0,18.827826,0,0
14980,106980,2740,0,0,0,17.480766,0,0
15020,106980,2740,0,0,0,17.429697,0,0
15060,106980,2740,0,0,0,15.639236,0,0
15100,106980,2740,0,0,0,15.13993,0,0
15140,106980,2740,0,0,0,14.622625,0,0
15180,106980,2740,0,0,0,13.284844,0,0
15220,106980,2740,0,0,0,14.759637,0,0
15260,106980,2740,0,0,0,13.805692,0,0
15300,106980,2740,0,0,0,15.000754,0,0
15340,106980,2740,0,0,0,15.906112,0,0
15380,106980,2740,0,0,0,14.808485,0,0
15420,106980,2740,0,0,0,14.548862,0,0
15460,106980,2740,0,0,0,15.428274,0,0
15500,106980,2740,0,0,0,15.166101,0,0
15540,106980,2740,0,0,0,15.945648,0,0
15580,106980,2740,0,0,0,15.967068,0,1
15620,106980,2740,0,0,0,16.472542,0,1
15660,106980,2740,0,0,0,16.020294,0,1
15700,106980,2740,0,0,0,16.051357,0,1
15740,106980,2740,0,0,0,15.501469,0,1
15780,106980,2740,0,0,0,15.120009,0,1
15820,106980,2740,0,0,0,16.525545,0,1
15860,106980,2740,0,0,0,14.672056,0,1
15900,106980,2740,0,0,0,15.11697,0,1
15940,106980,2740,0,0,0,14.439635,0,1
15980,106980,2740,0,0,0,15.515559,0,1
16020,106980,2740,0,0,0,15.253171,0,1
16060,106980,2740,0,0,0,14.178022,0,1
16100,106980,2740,0,0,0,14.676896,0,1
16140,106980,2740,0,0,0,14.193943,0,1
16180,106980,2740,1.6685969,98.586876,91.5468,15.529066,1,1
16220,106980,2740,0.84,60,91.55127,15.604246,1,1
16260,106980,2740,0.80517125,62.308327,94.14409,15.995446,1,1
16300,106980,2740,0.8206137,24,90.68387,15.690288,1,1
16340,106980,2740,0.83,33,90.00336,16.56606,1,1
16380,106980,2740,0.6698867,24,92.61596,18.109247,1,1
16420,106980,2740,0.60396045,20,88.15894,18.076414,1,1
16460,106980,2740,0.69,20,91.356224,17.720755,1,1
16500,106980,2740,0.92,20,94.94136,15.870265,1,1
16540,106980,2740,0.6222286,20,94.48438,15.532895,1,1
16580,106980,2740,0.86,11,96.33906,17.201746,1,1
16620,106980,2740,0.48,6.055064,96.83833,16.723822,1,1
16660,106980,2740,0.51,20,95.03002,17.059645,1,1
16700,106980,2740,0.43,20,95.42393,16.530687,1,1
16740,106980,2740,0.69,20,94.43129,15.589622,1,1
16780,106980,2740,1.1847275,20,94.54619,14.899642,1,1
16820,106980,2740,1.5337014,20,94.14633,14.638162,1,1
16860,106980,2740,1.12,20,95.81373,15.02774,1,1
16900,106980,2740,1.03,20,96.849106,15.2169,1,1
16940,106980,2740,0.84,20,97.03154,16.295006,1,1
16980,106980,2740,0.94,30,97.43057,16.646547,1,1
17020,106980,2740,0.47603923,20,85.59431,13.268729,1,2
17060,106980,2740,0.6881347,20,76.39486,12.892656,1,2
17100,106980,2740,0.34,20,93.823944,16.043806,1,1
17140,106980,2740,0.46940723,20,95.179855,15.349133,1,1
17180,106980,2740,0.34,20,79.22171,13.988532,1,2
17220,106980,2740,0.61,20,65.03016,12.961127,1,3
17260,106980,2740,0,0,0,8.694074,0,3
17300,106980,2740,0,0,0,10.181316,0,3
17340,106980,2740,0,0,0,9.606453,0,3
17380,106980,2740,0,0,0,10.095616,0,3
17420,106980,2740,0,0,0,8.615839,0,3
17460,106980,2740,0,0,0,10.737031,0,3
17500,106980,2740,0,0,0,11.778109,0,3
17540,106980,2740,0,0,0,11.969657,0,3
17580,106980,2740,0,0,0,10.441414,0,3
17620,106980,2740,0,0,0,10.94964,0,3
17660,106980,2740,0,0,0,11.723274,0,3
17700,106980,2740,0,0,0,9.706446,0,3
17740,106980,2740,0,0,0,10.380563,0,3
17780,106980,2740,0,0,0,11.223724,0,3
17820,106980,2740,0,0,0,12.906219,0,3
17860,106980,2740,0,0,0,8.929394,0,3
17900,106980,2740,0,0,0,10.554836,0,3
17940,106980,2740,0,0,0,10.507149,0,3
17980,106980,2740,0,0,0,12.851771,0,3
18020,106980,2740,0,0,0,10.747589,0,3
18060,106980,2740,0,0,0,10.625646,0,3
18100,106980,2740,0,0,0,10.128826,0,3
18140,106980,2740,0,0,0,10.265297,0,3
18180,106980,2740,0,0,0,13.33315,0,3
18220,106980,2740,0,0,0,14.737833,0,3
18260,106980,2740,0,0,0,11.149377,0,3
18300,106980,2740,0,0,0,10.605533,0,0
18340,106980,2740,0,0,0,10.95577,0,0
18380,106980,2740,0,0,0,13.622811,0,0
18420,106980,2740,0,0,0,13.652251,0,0
18460,106980,2740,0,0,0,13.044967,0,0
18500,106980,2740,0,0,0,12.337328,0,0
18540,106980,2740,0,0,0,13.202358,0,0
18580,106980,2740,0,0,0,13.029828,0,0
18620,106980,2740,0,0,0,14.135486,0,0
18660,106980,2740,0,0,0,14.461504,0,0
14700,106980,2760,0,0,0,17.589895,0,0
14740,106980,2760,0,0,0,17.40245,0,0
14780,106980,2760,0,0,0,17.607672,0,0
14820,106980,2760,0,0,0,18.79543,0,0
14860,106980,2760,0,0,0,18.721012,0,0
14900,106980,2760,0,0,0,18.923372,0,0
14940,106980,2760,0,0,0,18.784985,0,0
14980,106980,2760,0,0,0,17.371256,0,0
15020,106980,2760,0,0,0,16.805971,0,0
15060,106980,2760,0,0,0,15.425993,0,0
15100,106980,2760,0,0,0,15.593215,0,0
15140,106980,2760,0,0,0,14.998939,0,0
15180,106980,2760,0,0,0,13.274038,0,0
15220,106980,2760,0,0,0,13.778172,0,0
15260,106980,2760,0,0,0,14.407211,0,0
15300,106980,2760,0,0,0,15.262641,0,0
15340,106980,2760,0,0,0,15.754718,0,0
15380,106980,2760,0,0,0,14.716017,0,0
15420,106980,2760,0,0,0,14.885472,0,0
15460,106980,2760,0,0,0,15.45039,0,0
15500,106980,2760,0,0,0,15.334911,0,0
15540,106980,2760,0,0,0,17.22119,0,1
15580,106980,2760,0,0,0,16.213514,0,1
15620,106980,2760,0,0,0,15.719704,0,1
15660,106980,2760,0,0,0,15.490682,0,1
15700,106980,2760,0,0,0,16.12639,0,1
15740,106980,2760,0,0,0,15.213647,0,1
15780,106980,2760,0,0,0,15.536561,0,1
15820,106980,2760,0,0,0,17.034801,0,1
15860,106980,2760,0,0,0,15.575483,0,1
15900,106980,2760,0,0,0,15.189761,0,1
15940,106980,2760,0,0,0,14.488176,0,1
15980,106980,2760,0,0,0,15.445979,0,1
16020,106980,2760,0,0,0,15.1225,0,1
16060,106980,2760,0,0,0,14.240769,0,1
16100,106980,2760,0,0,0,14.515204,0,1
16140,106980,2760,1.05,590.44727,92.91318,14.590581,1,1
16180,106980,2760,1.1736972,55.9223,91.23233,15.981138,1,1
16220,106980,2760,0.92,78.81004,91.44957,15.919939,1,1
16260,106980,2760,0.6349533,86.75534,93.372444,15.804202,1,1
16300,106980,2760,1.0355116,22,93.514656,15.846993,1,1
16340,106980,2760,0.8750297,27,90.15588,16.485823,1,1
16380,106980,2760,0.77,28,92.81199,18.139118,1,1
16420,106980,2760,0.65,20,88.059,17.989798,1,1
16460,106980,2760,0.73225373,20,90.88224,17.024208,1,1
16500,106980,2760,0.62,20,94.582214,16.512594,1,1
16540,106980,2760,0.56,20,93.92943,16.12272,1,1
16580,106980,2760,0.78,20,96.30718,18.281042,1,1
16620,106980,2760,0.59,8,95.832275,17.199242,1,1
16660,106980,2760,0.5054579,20,95.151794,17.513353,1,1
16700,106980,2760,0.32580277,20,94.677246,16.538834,1,1
16740,106980,2760,0.66,23,93.28205,15.496888,1,1
16780,106980,2760,1.1802412,24,94.78591,15.135142,1,1
16820,106980,2760,1.6090821,20,94.99622,14.509778,1,1
16860,106980,2760,1.0694443,20,96.15996,14.70001,1,1
16900,106980,2760,0.87,20,96.94085,15.33018,1,1
16940,106980,2760,0.6,20,97.03731,17.169806,1,1
16980,106980,2760,0.92,23,97.917206,17.029331,1,1
17020,106980,2760,0.49,20,97.59453,17.35763,1,1
17060,106980,2760,0.56,20,96.45103,17.79243,1,1
17100,106980,2760,0.37,20,95.11254,15.772963,1,1
17140,106980,2760,0.3941308,25.124645,96.03445,14.77012,1,1
17180,106980,2760,0.34828305,20,78.17297,14.583623,1,2
17220,106980,2760,0.64,20,73.99796,10.582622,1,3
17260,106980,2760,0.51676965,21,78.80579,10.917505,1,3
17300,106980,2760,0,0,0,11.557619,0,3
17340,106980,2760,0,0,0,11.605196,0,3
